codigo_dpa,nombre_provincia,nombre_canton,nombre_parroquia,centroide_lon,centroide_lat,area_km2,poblacion_total,poblacion_afro,pct_poblacion_afro,num_establecimientos,densidad_establecimientos_km2,establecimientos_por_10k_hab,num_infraestructura_petrolera,num_pozos,num_sitios_contaminados,tiene_petroleo,densidad_petroleo_km2
690,CARCHI,MONTUFAR,CRISTOBAL COLON,-77.8094728331939,0.6172096663171127,32.61,2901.0,8.0,0.28,1,0.0307,3.45,0,0,0,0,0.0
910,CARCHI,MONTUFAR,CHITAN DE NAVARRETES,-77.8116628344812,0.6595962780359775,39.43,641.0,0.0,0.0,1,0.0254,15.6,0,0,0,0,0.0
1270,CARCHI,MONTUFAR,FERNANDEZ SALVADOR,-77.72587096483883,0.5712242495880521,32.07,1144.0,2.0,0.17,2,0.0624,17.48,0,0,0,0,0.0
2065,CARCHI,MONTUFAR,LA PAZ,-77.84845017767493,0.519149973751874,112.02,3399.0,8.0,0.24,2,0.0179,5.88,0,0,0,0,0.0
250,CARCHI,MONTUFAR,PIARTAL,-77.75295381018545,0.5506315949768782,18.61,929.0,0.0,0.0,3,0.1612,32.29,0,0,0,0,0.0
1520,CARCHI,SAN PEDRO DE HUACA,MARISCAL SUCRE,-77.70351293422551,0.5924297588414466,33.18,1482.0,0.0,0.0,1,0.0301,6.75,0,0,0,0,0.0
6520,CARCHI,BOLIVAR,BOLIVAR,-77.8919777655426,0.4919370016324396,99.61,,,,1,0.01,,0,0,0,0,0.0
5295,CARCHI,ESPEJO,EL ANGEL,-77.98546036147077,0.6445605105222133,88.16,7075.0,11.0,0.16,6,0.0681,8.48,0,0,0,0,0.0
5970,CARCHI,MONTUFAR,SAN JOSE,-77.79780067314084,0.5355231450908271,99.32,20576.0,22.0,0.11,8,0.0805,3.89,0,0,0,0,0.0
6665,CARCHI,SAN PEDRO DE HUACA,HUACA,-77.72714496325145,0.6367518741969038,43.29,6455.0,3.0,0.05,1,0.0231,1.55,0,0,0,0,0.0
5405,CARCHI,MONTUFAR,GONZALEZ SUAREZ,-77.85913171015916,0.630373975306462,46.52,,,,0,0.0,,0,0,0,0,0.0
5415,CARCHI,TULCAN,GONZALEZ SUAREZ,-77.71892125723197,0.8250738507736959,29.42,,,,6,0.2039,,0,0,0,0,0.0
6250,CARCHI,ESPEJO,27 DE SEPTIEMBRE,-77.90747730526772,0.640967710441339,26.1,,,,0,0.0,,0,0,0,0,0.0
6165,CARCHI,TULCAN,TULCAN,-77.77266339425108,0.7587352385972825,106.49,,,,6,0.0563,,0,0,0,0,0.0
100,IMBABURA,IBARRA,AMBUQUI / CHOTA,-78.01989234575807,0.4098875720655052,125.94,6143.0,3104.0,50.53,5,0.0397,8.14,0,0,0,0,0.0
130,IMBABURA,IBARRA,ANGOCHAGUA,-78.08365700623344,0.2223965041562304,117.65,3561.0,8.0,0.22,1,0.0085,2.81,0,0,0,0,0.0
530,IMBABURA,IBARRA,CAROLINA / GUALLUPI,-78.24239077782772,0.6736951110553349,273.21,3258.0,544.0,16.7,2,0.0073,6.14,0,0,0,0,0.0
2020,IMBABURA,IBARRA,LA ESPERANZA,-78.12779495957903,0.2668511687091827,34.97,8681.0,41.0,0.47,1,0.0286,1.15,0,0,0,0,0.0
2185,IMBABURA,IBARRA,LITA,-78.37849749907701,0.7595231926874714,238.35,3964.0,220.0,5.55,3,0.0126,7.57,0,0,0,0,0.0
3290,IMBABURA,IBARRA,SALINAS,-78.14633972518439,0.5225587365174663,76.56,2374.0,1477.0,62.22,1,0.0131,4.21,0,0,0,0,0.0
3315,IMBABURA,IBARRA,SAN ANTONIO,-78.17176990888736,0.3178034364587462,29.04,168068.0,8469.0,5.04,19,0.6543,1.13,0,0,0,0,0.0
1715,IMBABURA,ANTONIO ANTE,IMBAYA,-78.1571075333938,0.379303714349834,11.56,1610.0,37.0,2.3,1,0.0865,6.21,0,0,0,0,0.0
3400,IMBABURA,ANTONIO ANTE,SAN FCO. DE NATABUELA,-78.19261084179767,0.3243806922570317,10.58,12226.0,37.0,0.3,5,0.4726,4.09,0,0,0,0,0.0
3465,IMBABURA,ANTONIO ANTE,SAN JOSE DE CHALTURA,-78.19240372611523,0.3651671905588725,17.03,12226.0,37.0,0.3,5,0.2936,4.09,0,0,0,0,0.0
3640,IMBABURA,ANTONIO ANTE,SAN ROQUE,-78.21980337665266,0.2969013418018817,18.13,12226.0,37.0,0.3,5,0.2758,4.09,0,0,0,0,0.0
145,IMBABURA,COTACACHI,APUELA,-78.42315760677351,0.4171864078204441,202.14,1936.0,6.0,0.31,2,0.0099,10.33,0,0,0,0,0.0
1310,IMBABURA,COTACACHI,GARCIA MORENO / LLURIMAGUA,-78.83454978056172,0.306759991774543,886.28,11566.0,397.0,3.43,9,0.0102,7.78,0,0,0,0,0.0
1710,IMBABURA,COTACACHI,IMANTAG,-78.35434755384912,0.4515893966847827,229.48,5476.0,1.0,0.02,1,0.0044,1.83,0,0,0,0,0.0
2820,IMBABURA,COTACACHI,PEÑAHERRERA,-78.58853633549677,0.3596493793902561,122.58,1780.0,60.0,3.37,2,0.0163,11.24,0,0,0,0,0.0
2915,IMBABURA,COTACACHI,PLAZA GUTIERREZ / CALVARIO,-78.42797803681027,0.3464643658931784,76.2,328.0,0.0,0.0,1,0.0131,30.49,0,0,0,0,0.0
3115,IMBABURA,COTACACHI,QUIROGA,-78.33667076640674,0.2923035512294179,45.59,8245.0,48.0,0.58,2,0.0439,2.43,0,0,0,0,0.0
3800,IMBABURA,COTACACHI,6 DE JULIO CUELLAJE,-78.52971373374498,0.461267138043299,181.93,,,,1,0.0055,,0,0,0,0,0.0
4185,IMBABURA,COTACACHI,VACAS GALINDO,-78.54029899103392,0.3051243615706585,54.91,592.0,72.0,12.16,2,0.0364,33.78,0,0,0,0,0.0
1040,IMBABURA,OTAVALO,DR MIGUEL EGAS / PEGUCHE,-78.2281723938086,0.2534580738723949,10.13,6914.0,18.0,0.26,0,0.0,0.0,0,0,0,0,0.0
1215,IMBABURA,OTAVALO,EUGENIO ESPEJO,-78.25539067905413,0.1876184750014863,27.98,8812.0,29.0,0.33,1,0.0357,1.13,0,0,0,0,0.0
1360,IMBABURA,OTAVALO,GONZALEZ SUAREZ,-78.20283503504672,0.1525593549165443,50.25,7434.0,14.0,0.19,2,0.0398,2.69,0,0,0,0,0.0
2785,IMBABURA,OTAVALO,PATAQUI,-78.35654977351791,0.1897337954833243,9.96,221.0,0.0,0.0,1,0.1004,45.25,0,0,0,0,0.0
3490,IMBABURA,OTAVALO,SAN JOSE DE QUICHINCHE,-78.39771946710151,0.2652595141955657,165.13,11146.0,17.0,0.15,8,0.0484,7.18,0,0,0,0,0.0
3525,IMBABURA,OTAVALO,SAN JUAN DE ILUMAN,-78.22589079096454,0.2734598831009518,20.47,11146.0,17.0,0.15,8,0.3908,7.18,0,0,0,0,0.0
3590,IMBABURA,OTAVALO,SAN PABLO,-78.16918071053422,0.2065850581723439,63.29,11146.0,17.0,0.15,8,0.1264,7.18,0,0,0,0,0.0
3630,IMBABURA,OTAVALO,SAN RAFAEL,-78.23429793853771,0.1782560589152192,17.89,11146.0,17.0,0.15,8,0.4472,7.18,0,0,0,0,0.0
3810,IMBABURA,OTAVALO,SELVA ALEGRE,-78.5336058839831,0.2555232363631338,86.32,1301.0,3.0,0.23,1,0.0116,7.69,0,0,0,0,0.0
955,IMBABURA,PIMAMPIRO,CHUGA,-77.8743978257335,0.3583101764246664,49.51,1020.0,0.0,0.0,1,0.0202,9.8,0,0,0,0,0.0
2380,IMBABURA,PIMAMPIRO,MARIANO ACOSTA,-77.9886208533736,0.242454168281917,131.32,1294.0,3.0,0.23,1,0.0076,7.73,0,0,0,0,0.0
3415,IMBABURA,PIMAMPIRO,SAN FRANCISCO DE SIGSIPAMBA,-77.90453294727763,0.2628375843439017,166.06,976.0,1.0,0.1,2,0.012,20.49,0,0,0,0,0.0
425,IMBABURA,URCUQUI,CAHUASQUI,-78.2534053162954,0.5256297783052559,126.57,,,,0,0.0,,0,0,0,0,0.0
2060,IMBABURA,URCUQUI,LA MERCED DE BUENOS AIRES,-78.38563196902503,0.6367117835135991,383.95,,,,0,0.0,,0,0,0,0,0.0
2675,IMBABURA,URCUQUI,PABLO ARENAS,-78.2154585345152,0.4875665894280339,54.27,,,,0,0.0,,0,0,0,0,0.0
3365,IMBABURA,URCUQUI,SAN BLAS,-78.2648821138338,0.424127948987114,73.93,,,,0,0.0,,0,0,0,0,0.0
4080,IMBABURA,URCUQUI,TUMBABIRO,-78.19623777732805,0.4564918577982446,37.61,,,,0,0.0,,0,0,0,0,0.0
5050,IMBABURA,ANTONIO ANTE,ATUNTAQUI,-78.22344270493517,0.3408476612143022,13.73,28099.0,211.0,0.75,5,0.3642,1.78,0,0,0,0,0.0
6190,IMBABURA,URCUQUI,URCUQUI,-78.17781910768403,0.4197051001362708,60.04,,,,0,0.0,,0,0,0,0,0.0
5025,IMBABURA,ANTONIO ANTE,ANDRADE MARIN/LOURDES,-78.20276238602128,0.3051507851686671,8.9,,,,0,0.0,,0,0,0,0,0.0
5165,IMBABURA,IBARRA,CARANQUI,-78.14560263665469,0.2959723433865994,29.08,,,,0,0.0,,0,0,0,0,0.0
5960,IMBABURA,IBARRA,SAN FRANCISCO,-78.07525523330894,0.3217297344151261,84.74,168068.0,8469.0,5.04,19,0.2242,1.13,0,0,0,0,0.0
5915,IMBABURA,IBARRA,SAGRARIO,-78.12570087327809,0.3580618788967338,10.06,,,,5,0.497,,0,0,0,0,0.0
5440,IMBABURA,IBARRA,GUAYAQUIL DE ALPACHACA,-78.13657886475134,0.3723864480236082,9.13,,,,1,0.1095,,0,0,0,0,0.0
5955,IMBABURA,COTACACHI,SAN FRANCISCO,-78.29703938795947,0.3145587236548763,60.46,,,,0,0.0,,0,0,0,0,0.0
5910,IMBABURA,COTACACHI,SAGRARIO,-78.26891249864441,0.2956307343973339,5.34,,,,0,0.0,,0,0,0,0,0.0
5980,IMBABURA,OTAVALO,SAN LUIS,-78.28819746100419,0.2007767777118571,49.97,11146.0,17.0,0.15,8,0.1601,7.18,0,0,0,0,0.0
5490,IMBABURA,OTAVALO,JORDAN,-78.23096386847615,0.2387389240758301,29.82,,,,3,0.1006,,0,0,0,0,0.0
5750,IMBABURA,PIMAMPIRO,PIMAMPIRO,-77.94903319698557,0.3594344801814643,92.94,,,,4,0.043,,0,0,0,0,0.0
25,NAPO,TENA,AHUANO,-77.54288748596476,-1.0147212721692225,429.34,7476.0,6.0,0.08,2,0.0047,2.68,0,0,0,0,0.0
940,NAPO,TENA,CHONTAPUNTA,-77.26957421264599,-0.9445736117879876,963.31,8721.0,22.0,0.25,4,0.0042,4.59,0,0,0,0,0.0
2755,NAPO,TENA,PANO,-78.15882341913394,-0.9140375352476044,793.39,2179.0,6.0,0.28,2,0.0025,9.18,0,0,0,0,0.0
3000,NAPO,TENA,PUERTO MISAHUALLI,-77.65085271623516,-0.9631703470215792,335.71,7152.0,48.0,0.67,5,0.0149,6.99,0,0,0,0,0.0
3050,NAPO,TENA,PUERTO NAPO,-77.74731706186485,-1.084236144502907,223.73,7152.0,48.0,0.67,5,0.0223,6.99,4,4,0,1,0.0179
1930,NAPO,TENA,TALAG,-78.17392722015629,-1.053118432258558,918.94,3528.0,6.0,0.17,1,0.0011,2.83,0,0,0,0,0.0
4580,NAPO,TENA,SAN JUAN DE MUYUNA,-77.90584805866024,-0.9267589053073954,162.38,7314.0,8.0,0.11,2,0.0123,2.73,0,0,0,0,0.0
685,NAPO,ARCHIDONA,COTUNDO,-77.88149621242685,-0.7070459610896964,1532.25,6879.0,20.0,0.29,4,0.0026,5.81,0,0,0,0,0.0
3605,NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,-77.72249820529814,-0.902297663428638,153.24,5657.0,8.0,0.14,1,0.0065,1.77,5,5,0,1,0.0326
4630,NAPO,ARCHIDONA,HATUN SUMAKU,-77.61277898441864,-0.6615668336454843,392.53,2636.0,4.0,0.15,0,0.0,0.0,0,0,0,0,0.0
1020,NAPO,EL CHACO,GONZALO DIAZ DE PINEDA,-77.50897927728975,-0.260237180375771,1929.91,519.0,0.0,0.0,2,0.001,38.54,9,3,6,1,0.0047
2180,NAPO,EL CHACO,LINARES,-77.68323569126882,-0.3998113003460165,243.93,174.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0
2640,NAPO,EL CHACO,OYACACHI,-77.95831232842652,-0.1792861232054391,818.88,697.0,1.0,0.14,1,0.0012,14.35,0,0,0,0,0.0
3745,NAPO,EL CHACO,SANTA ROSA DE QUIJOS,-77.79212337369523,-0.2108090511632073,307.95,1653.0,21.0,1.27,3,0.0097,18.15,2,0,2,1,0.0065
3790,NAPO,EL CHACO,SARDINAS,-77.89979380515432,-0.3644167781926271,127.0,585.0,0.0,0.0,1,0.0079,17.09,0,0,0,0,0.0
670,NAPO,QUIJOS,COSANGA,-77.97537308446567,-0.5682265986550772,480.72,471.0,5.0,1.06,1,0.0021,21.23,0,0,0,0,0.0
765,NAPO,QUIJOS,CUYUJA,-78.0523029765937,-0.4021223849966664,258.46,504.0,1.0,0.2,1,0.0039,19.84,0,0,0,0,0.0
2770,NAPO,QUIJOS,PAPALLACTA,-78.15736353977198,-0.3666590647232104,315.33,635.0,10.0,1.57,1,0.0032,15.75,12,0,12,1,0.0381
3395,NAPO,QUIJOS,SAN FRANCISCO DE BORJA,-77.89905556851582,-0.4250542610818131,89.63,2474.0,42.0,1.7,1,0.0112,4.04,2,0,2,1,0.0223
3890,NAPO,QUIJOS,SUMACO,-77.72966298462734,-0.4757263631965843,285.72,132.0,5.0,3.79,0,0.0,0.0,0,0,0,0,0.0
6160,NAPO,TENA,TENA,-77.80138061409612,-0.9778440783275568,81.42,,,,12,0.1474,,2,2,0,1,0.0246
5510,NAPO,EL CHACO,EL CHACO,-77.86024122209425,-0.3147256219213795,57.57,,,,2,0.0347,,0,0,0,0,0.0
5090,NAPO,QUIJOS,BAEZA,-77.95892968902216,-0.487734600889014,161.11,2256.0,12.0,0.53,3,0.0186,13.3,2,0,2,1,0.0124
5070,NAPO,ARCHIDONA,ARCHIDONA,-78.17898606896146,-0.7357549941604927,979.14,,,,3,0.0031,,2,2,0,1,0.002
6760,NAPO,C.J. AROSEMENA TOLA,CARLOS J. AROSEMENA,-77.93963126056514,-1.1640868687265866,500.61,,,,0,0.0,,1,1,0,1,0.002
450,ESMERALDAS,ESMERALDAS,CAMARONES,-79.51365600784327,0.9580057673136336,167.43,,,,2,0.0119,,0,0,0,0,0.0
655,ESMERALDAS,ESMERALDAS,CRNL.CARLOS CONCHA TORRES,-79.72188533466284,0.665137735031673,289.37,,,,0,0.0,,0,0,0,0,0.0
895,ESMERALDAS,ESMERALDAS,CHINCA,-79.56433854424056,0.7728434313817042,224.43,,,,2,0.0089,,0,0,0,0,0.0
2320,ESMERALDAS,ESMERALDAS,MAJUA,-79.4976084158505,0.6659498795441752,125.39,,,,2,0.016,,0,0,0,0,0.0
3570,ESMERALDAS,ESMERALDAS,SAN MATEO,-79.61722855070812,0.8450058478614848,179.89,,,,2,0.0111,,2,0,2,1,0.0111
3930,ESMERALDAS,ESMERALDAS,TABIAZO,-79.72960920683038,0.777470504580491,138.52,,,,2,0.0144,,0,0,0,0,0.0
3940,ESMERALDAS,ESMERALDAS,TACHINA,-79.59904160115227,0.9356815143344464,73.04,,,,1,0.0137,,0,0,0,0,0.0
4240,ESMERALDAS,ESMERALDAS,VUELTA LARGA,-79.71028261573659,0.8859257975991757,77.62,,,,2,0.0258,,2,0,2,1,0.0258
120,ESMERALDAS,ELOY ALFARO,ANCHAYACU,-79.1131539496145,0.9540231870672704,218.74,3075.0,576.0,18.73,1,0.0046,3.25,0,0,0,0,0.0
200,ESMERALDAS,ELOY ALFARO,ATAHUALPA/CAMARONES,-78.95608915231371,0.8104301315975385,220.03,1388.0,407.0,29.32,1,0.0045,7.2,0,0,0,0,0.0
370,ESMERALDAS,ELOY ALFARO,BORBON,-79.00197314392851,1.0150854183317757,200.09,9079.0,1998.0,22.01,3,0.015,3.3,0,0,0,0,0.0
2125,ESMERALDAS,ELOY ALFARO,LA TOLA,-79.05739162356073,1.1366885941667144,172.1,2949.0,1143.0,38.76,1,0.0058,3.39,0,0,0,0,0.0
2225,ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES,-78.72494192896342,0.544031832272703,765.24,535.0,197.0,36.82,1,0.0013,18.69,0,0,0,0,0.0
2335,ESMERALDAS,ELOY ALFARO,MALDONADO,-78.89891051654729,1.0470883840423597,58.21,2100.0,1043.0,49.67,2,0.0344,9.52,0,0,0,0,0.0
2670,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLIVAR,-78.92537668663023,1.299106744578684,113.84,1363.0,629.0,46.15,2,0.0176,14.67,0,0,0,0,0.0
3405,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,-79.10889556464268,0.8534462373272624,181.21,1838.0,769.0,41.84,2,0.011,10.88,0,0,0,0,0.0
4465,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,-79.15826879101995,0.6804165142314196,681.46,3577.0,1391.0,38.89,3,0.0044,8.39,0,0,0,0,0.0
3805,ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,-78.88013554581622,0.9155350848535432,49.58,1466.0,948.0,64.67,1,0.0202,6.82,0,0,0,0,0.0
4170,ESMERALDAS,ELOY ALFARO,TELEMBI,-78.91947878495033,0.6051411142417178,1426.56,6316.0,951.0,15.06,1,0.0007,1.58,0,0,0,0,0.0
1510,ESMERALDAS,ELOY ALFARO,COLON ELOY DE MARIA,-78.90836539858343,0.9952724702468028,71.9,2200.0,872.0,39.64,1,0.0139,4.55,0,0,0,0,0.0
1505,ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,-78.97306908775646,0.8989997968045714,120.0,1838.0,769.0,41.84,2,0.0167,10.88,0,0,0,0,0.0
1515,ESMERALDAS,ELOY ALFARO,TIMBIRE,-78.85583484313736,0.989202277772916,21.95,1153.0,774.0,67.13,1,0.0456,8.67,0,0,0,0,0.0
4595,ESMERALDAS,ELOY ALFARO,SANTA LUCIA DE LAS PEÑAS,-79.14760838315678,1.0653775512799863,82.05,1985.0,579.0,29.17,2,0.0244,10.08,0,0,0,0,0.0
355,ESMERALDAS,MUISNE,BOLIVAR,-80.01790917511596,0.4643273976166514,50.02,2569.0,53.0,2.06,2,0.04,7.79,0,0,0,0,0.0
1010,ESMERALDAS,MUISNE,DAULE,-79.96924219627472,0.3971595326085917,110.31,2842.0,92.0,3.24,2,0.0181,7.04,0,0,0,0,0.0
1305,ESMERALDAS,MUISNE,GALERA,-80.05159703282379,0.7783749055768463,67.7,1659.0,57.0,3.44,2,0.0295,12.06,0,0,0,0,0.0
3125,ESMERALDAS,MUISNE,QUINGUE,-80.07305144591668,0.7096359663466898,28.21,533.0,30.0,5.63,1,0.0354,18.76,0,0,0,0,0.0
3280,ESMERALDAS,MUISNE,SALIMA,-79.96087282100734,0.3283779039193846,53.56,1439.0,30.0,2.08,1,0.0187,6.95,0,0,0,0,0.0
3390,ESMERALDAS,MUISNE,SAN FRANCISCO,-79.99839435262638,0.6893834641009644,191.1,7864.0,566.0,7.2,8,0.0419,10.17,0,0,0,0,0.0
3430,ESMERALDAS,MUISNE,SAN GREGORIO,-79.8782230984767,0.5125416442292962,470.19,7864.0,566.0,7.2,8,0.017,10.17,0,0,0,0,0.0
3470,ESMERALDAS,MUISNE,SAN JOSE DE CHAMANGA,-79.8860457483684,0.3482544696326778,153.34,7864.0,566.0,7.2,8,0.0522,10.17,0,0,0,0,0.0
700,ESMERALDAS,QUININDE,CUBE / CHANCAMA,-79.67409366819001,0.4922280495582699,656.17,7872.0,149.0,1.89,4,0.0061,5.08,0,0,0,0,0.0
980,ESMERALDAS,QUININDE,CHURA,-79.47705031332247,0.540082265154003,183.52,3241.0,74.0,2.28,3,0.0163,9.26,0,0,0,0,0.0
2345,ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,-79.25473113271346,0.4424035585537336,1005.18,19870.0,654.0,3.29,8,0.008,4.03,0,0,0,0,0.0
4230,ESMERALDAS,QUININDE,VICHE,-79.54677977231867,0.6263790070572344,96.58,5975.0,447.0,7.48,1,0.0104,1.67,2,0,2,1,0.0207
1530,ESMERALDAS,QUININDE,LA UNION,-79.4667708192387,0.0966036110944483,657.3,34161.0,1043.0,3.05,8,0.0122,2.34,0,0,0,0,0.0
70,ESMERALDAS,SAN LORENZO,ALTO TAMBO/GUADAL,-78.57700809474724,0.7545816568910345,1097.75,1867.0,410.0,21.96,1,0.0009,5.36,0,0,0,0,0.0
110,ESMERALDAS,SAN LORENZO,ANCON/PALMA REAL,-78.85688343683529,1.4147592215215976,59.33,1415.0,1025.0,72.44,1,0.0169,7.07,0,0,0,0,0.0
435,ESMERALDAS,SAN LORENZO,CALDERON,-78.76506514100382,1.1728946932222466,26.83,1176.0,392.0,33.33,0,0.0,0.0,0,0,0,0,0.0
535,ESMERALDAS,SAN LORENZO,CARONDELET,-78.7445312173188,1.1269605808337109,73.59,1117.0,255.0,22.83,3,0.0408,26.86,0,0,0,0,0.0
570,ESMERALDAS,SAN LORENZO,5 DE JUNIO/HUIMBI,-78.7479135017768,0.9268681514466942,218.47,247.0,204.0,82.59,1,0.0046,40.49,0,0,0,0,0.0
620,ESMERALDAS,SAN LORENZO,CONCEPCION,-78.84957330496759,1.044685948358362,218.72,1980.0,760.0,38.38,2,0.0091,10.1,0,0,0,0,0.0
2395,ESMERALDAS,SAN LORENZO,MATAJE,-78.65347988816562,1.2599747127013023,311.22,1053.0,131.0,12.44,1,0.0032,9.5,0,0,0,0,0.0
3455,ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHABI,-78.77348141185293,1.0736839356567698,45.8,786.0,304.0,38.68,5,0.1092,63.61,0,0,0,0,0.0
3725,ESMERALDAS,SAN LORENZO,SANTA RITA,-78.67201387368712,1.0507452100622534,80.69,1638.0,447.0,27.29,2,0.0248,12.21,0,0,0,0,0.0
3955,ESMERALDAS,SAN LORENZO,TAMBILLO,-78.89496690853325,1.191137986180703,227.15,1369.0,1130.0,82.54,1,0.0044,7.3,0,0,0,0,0.0
4075,ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,-78.63183002296036,1.1346161966575947,351.09,2641.0,593.0,22.45,2,0.0057,7.57,0,0,0,0,0.0
4125,ESMERALDAS,SAN LORENZO,URBINA,-78.68841640624586,0.991455314064784,139.61,511.0,133.0,26.03,1,0.0072,19.57,0,0,0,0,0.0
2130,ESMERALDAS,ATACAMES,LA UNION,-79.84263973727192,0.7333105555808903,113.93,3358.0,203.0,6.05,2,0.0176,5.96,0,0,0,0,0.0
3880,ESMERALDAS,ATACAMES,SUA/BOCANA,-79.88872158379021,0.7681331219678482,72.0,4412.0,377.0,8.54,1,0.0139,2.27,0,0,0,0,0.0
4055,ESMERALDAS,ATACAMES,TONCHIGUE,-79.94600385752923,0.7695284966811562,137.7,8300.0,462.0,5.57,3,0.0218,3.61,1,1,0,1,0.0073
1615,ESMERALDAS,ATACAMES,TONSUPA,-79.77320788586158,0.8801510151341077,82.75,13266.0,911.0,6.87,2,0.0242,1.51,0,0,0,0,0.0
930,ESMERALDAS,RIO VERDE,CHONTADURO,-79.4015595040267,0.8738036063948781,215.82,,,,0,0.0,,0,0,0,0,0.0
965,ESMERALDAS,RIO VERDE,CHUMUNDE,-79.38267396147565,0.7022800214701522,539.45,,,,0,0.0,,0,0,0,0,0.0
2035,ESMERALDAS,RIO VERDE,LAGARTO,-79.21794889087776,1.0052931103429474,212.25,,,,0,0.0,,0,0,0,0,0.0
2445,ESMERALDAS,RIO VERDE,MONTALVO / HORQUETA,-79.28588380723153,0.90716994305141,317.34,,,,0,0.0,,0,0,0,0,0.0
3215,ESMERALDAS,RIO VERDE,ROCAFUERTE,-79.34956705815151,0.9419603300833934,154.64,,,,0,0.0,,0,0,0,0,0.0
5335,ESMERALDAS,ESMERALDAS,ESMERALDAS,-79.68649081681981,0.9589801480512004,40.62,,,,23,0.5662,,36,0,36,1,0.8863
6205,ESMERALDAS,ELOY ALFARO,VALDEZ/LIMONES/,-78.98833851970831,1.2094618828250112,97.18,5848.0,2796.0,47.81,3,0.0309,5.13,0,0,0,0,0.0
5670,ESMERALDAS,MUISNE,MUISNE,-79.94155605340022,0.6162237174864702,142.04,,,,4,0.0282,,0,0,0,0,0.0
5895,ESMERALDAS,QUININDE,ROSA ZARATE,-79.52309639165382,0.2981053875564474,1022.06,55722.0,4896.0,8.79,14,0.0137,2.51,6,0,6,1,0.0059
6130,ESMERALDAS,SAN LORENZO,SAN LORENZO,-78.80304821188253,1.2762416533614784,248.3,786.0,304.0,38.68,5,0.0201,63.61,0,0,0,0,0.0
6380,ESMERALDAS,ATACAMES,ATACAMES,-79.8178153450027,0.8126139984203409,104.05,,,,3,0.0288,,0,0,0,0,0.0
6720,ESMERALDAS,RIO VERDE,RIO VERDE,-79.42666236029962,1.0229393001756943,73.8,,,,0,0.0,,0,0,0,0,0.0
5210,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,-79.66528450583782,0.9406983811383618,11.5,,,,4,0.3478,,52,0,52,1,4.5217
6905,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,-79.68880329809518,0.9136077977210594,13.56,,,,1,0.0737,,68,0,68,1,5.0147
5600,ESMERALDAS,ESMERALDAS,LUIS TELLO / LAS PALMAS /,-79.65556967960472,0.9871406551758332,2.35,,,,2,0.8511,,0,0,0,0,0.0
5205,ESMERALDAS,ESMERALDAS,BARTOLOME RUIZ,-79.66120350957748,0.976534994920768,2.39,,,,1,0.4184,,0,0,0,0,0.0
1045,SUCUMBIOS,LAGO AGRIO,DURENO,-76.69233303823783,4.957415365757273e-05,246.06,3149.0,7.0,0.22,2,0.0081,6.35,143,53,90,1,0.5812
1330,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,-76.74257457296677,0.1793576223599674,526.5,6681.0,66.0,0.99,2,0.0038,2.99,92,20,72,1,0.1747
1285,SUCUMBIOS,LAGO AGRIO,EL ENO,-76.87431028905434,-0.0440951466923592,438.96,6918.0,31.0,0.45,2,0.0046,2.89,158,48,110,1,0.3599
1290,SUCUMBIOS,LAGO AGRIO,PACAYACU,-76.49584890849482,0.1112563709167931,884.23,8428.0,128.0,1.52,2,0.0023,2.37,1234,172,1062,1,1.3956
1795,SUCUMBIOS,LAGO AGRIO,JAMBELI,-77.10238719150779,0.2337020271084861,444.81,3478.0,143.0,4.11,1,0.0022,2.88,1,1,0,1,0.0022
1790,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,-76.98767572681912,0.0806857443503845,238.82,8669.0,72.0,0.83,4,0.0167,4.61,2,0,2,1,0.0084
4625,SUCUMBIOS,LAGO AGRIO,10 DE AGOSTO,-76.94338253286101,0.210857662692799,154.62,1930.0,0.0,0.0,1,0.0065,5.18,0,0,0,0,0.0
230,SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,-77.72988553090532,0.0713919301564473,985.62,1068.0,1.0,0.09,1,0.001,9.36,0,0,0,0,0.0
1090,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,-77.37157240624374,-0.05908201862917,242.98,,,,1,0.0041,,2,0,2,1,0.0082
3615,SUCUMBIOS,GONZALO PIZARRO,PUERTO LIBRE,-77.52773022889485,0.1441297067828526,769.5,1565.0,14.0,0.89,1,0.0013,6.39,22,0,22,1,0.0286
2720,SUCUMBIOS,PUTUMAYO,PALMA ROJA,-76.13229576512504,0.1475074247550019,600.78,1085.0,4.0,0.37,3,0.005,27.65,18,10,8,1,0.03
